Number of Temperature Reductions,Current Temperature,C,gamma,epsilon,Metric,Best Metric
1,75.0,1000000,1e-06,1e-13,3.149168389708824,0.7884922849713402
1,75.0,1000000,1e-09,1e-13,86.72910718313875,0.7884922849713402
1,75.0,1000000,1e-06,1e-20,2.904222502098068,0.7884922849713402
1,75.0,100000,1e-06,1e-20,2.904222502098068,0.7884922849713402
1,75.0,1000000,0.001,1e-20,1270.657820022857,0.7884922849713402
1,75.0,1000000,1e-06,1e-13,1270.657820022857,0.7884922849713402
1,75.0,819389,1e-06,1e-20,2.423069008953795,0.7884922849713402
1,75.0,819389,1e-05,1e-20,8.851955325320716,0.7884922849713402
1,75.0,819389,0.001,1e-20,1190.1747074728175,0.7884922849713402
1,75.0,819389,1e-06,1e-20,1190.1747074728175,0.7884922849713402
1,75.0,819389,1e-12,1e-20,202.04630422172085,0.7884922849713402
1,75.0,819389,1e-09,1e-20,94.95041586023426,0.7884922849713402
1,75.0,1000000,1e-05,1e-20,4.8276006878035,0.7884922849713402
1,75.0,1000000,1e-05,1e-19,4.8276006878035,0.7884922849713402
1,75.0,1000000,1e-09,1e-19,86.72910718313875,0.7884922849713402
1,75.0,100000,1e-05,1e-19,17.695860376563065,0.7884922849713402
1,75.0,1000000,1e-08,1e-19,3.6637862475088503,0.7884922849713402
1,75.0,725902,1e-08,1e-19,10.969357428738194,0.7884922849713402
1,75.0,541246,1e-08,1e-19,11.260011882132249,0.7884922849713402
1,75.0,559461,1e-08,1e-19,11.53905682489836,0.7884922849713402
1,75.0,559461,1e-11,1e-19,200.9924611191285,0.7884922849713402
1,75.0,328675,1e-08,1e-19,25.746276511022945,0.7884922849713402
1,75.0,328675,1e-08,1e-20,25.746276511022945,0.7884922849713402
1,75.0,328675,1e-15,1e-20,202.22734776260063,0.7884922849713402
1,75.0,141938,1e-08,1e-20,54.252773537660296,0.7884922849713402
1,75.0,148496,1e-08,1e-20,52.66021934149068,0.7884922849713402
1,75.0,148496,0.0001,1e-20,30.301830268909477,0.7884922849713402
1,75.0,148496,0.0001,1e-13,30.458276029373533,0.7884922849713402
1,75.0,696261,0.0001,1e-13,947.2457245515544,0.7884922849713402
1,75.0,742287,0.0001,1e-13,778.0951568962018,0.7884922849713402
1,75.0,148496,0.0001,1e-16,30.18413823676888,0.7884922849713402
1,75.0,148496,0.0001,0.01,20.291171823221426,0.7884922849713402
1,75.0,148496,1e-19,0.01,202.3363068614682,0.7884922849713402
1,75.0,148496,1e-16,0.01,202.33630353794297,0.7884922849713402
1,75.0,148496,0.0001,1e-15,30.351785862562036,0.7884922849713402
1,75.0,148496,0.01,1e-15,172.3139703932298,0.7884922849713402
1,75.0,853569,0.0001,1e-15,1302.372961254199,0.7884922849713402
1,75.0,148496,0.0001,1e-20,1302.372961254199,0.7884922849713402
1,75.0,148496,1e-10,1e-15,198.95806026236284,0.7884922849713402
1,75.0,148496,0.001,1e-15,221.05301721958537,0.7884922849713402
1,75.0,755494,0.0001,1e-15,1125.3277321441394,0.7884922849713402
1,75.0,320873,0.0001,1e-15,224.9603823021772,0.7884922849713402
1,75.0,148496,0.0001,1e-08,30.307656326398345,0.7884922849713402
1,75.0,148496,0.0001,1e-11,30.480932702739903,0.7884922849713402
1,75.0,148496,0.01,1e-11,172.35224938201344,0.7884922849713402
1,75.0,148496,0.0001,1e-08,172.35224938201344,0.7884922849713402
1,75.0,761508,0.0001,1e-11,831.5361606537546,0.7884922849713402
1,75.0,148496,0.0001,1e-08,831.5361606537546,0.7884922849713402
1,75.0,148496,0.0001,1e-09,30.642774352650054,0.7884922849713402
1,75.0,148496,0.0001,1e-05,30.484881569481434,0.7884922849713402
1,75.0,148496,0.0001,1e-12,30.50391251694616,0.7884922849713402
1,75.0,148496,1e-09,1e-12,169.7471392615321,0.7884922849713402
1,75.0,148496,1e-06,1e-12,1.8273389791573134,0.7884922849713402
1,75.0,148496,1e-06,1e-13,2.0541419386734754,0.7884922849713402
1,75.0,423255,1e-06,1e-13,1.1547633678722269,0.7884922849713402
1,75.0,423255,1e-06,1e-11,1.1503845501771943,0.7884922849713402
1,75.0,423255,1e-13,1e-11,202.21806283441015,0.7884922849713402
1,75.0,423255,1e-12,1e-11,202.1338545051827,0.7884922849713402
1,75.0,423255,1e-06,1e-16,1.1556939795827321,0.7884922849713402
1,75.0,423255,1e-06,1e-10,1.1806442065213214,0.7884922849713402
1,75.0,423255,1e-06,1e-09,1.1484596585608777,0.7884922849713402
1,75.0,423255,0.0001,1e-09,419.71219015086393,0.7884922849713402
1,75.0,616260,1e-06,1e-09,1.9705591460148126,0.7884922849713402
1,75.0,616260,0.01,1e-09,172.20257202546063,0.7884922849713402
1,75.0,616260,1e-06,1e-15,1.9740450386976212,0.7884922849713402
1,75.0,616260,1e-10,1e-15,188.83894653729843,0.7884922849713402
1,75.0,616260,1e-12,1e-15,202.0911956894549,0.7884922849713402
1,75.0,616260,0.001,1e-15,1009.1598515888485,0.7884922849713402
1,75.0,616260,1e-19,1e-15,202.22742047747906,0.7884922849713402
1,75.0,293398,1e-06,1e-15,2.5453643303949316,0.7884922849713402
1,75.0,293398,1e-18,1e-15,202.22742036242823,0.7884922849713402
1,75.0,293398,1e-06,1e-10,2.542214846616699,0.7884922849713402
2,56.25,856616,1e-06,1e-10,1.697763052620138,0.7884922849713402
2,56.25,856616,1e-06,1e-12,2.5473633656772106,0.7884922849713402
2,56.25,856616,0.001,1e-12,1202.0023580841141,0.7884922849713402
2,56.25,856616,1e-19,1e-12,202.2274204711993,0.7884922849713402
2,56.25,533894,1e-06,1e-12,1.147927709497721,0.7884922849713402
2,56.25,533894,1e-06,1e-10,1.139211792466945,0.7884922849713402
2,56.25,533894,0.0001,1e-10,554.1136475785574,0.7884922849713402
2,56.25,562680,1e-06,1e-10,1.2652650869314819,0.7884922849713402
2,56.25,233807,1e-06,1e-10,1.826302386938153,0.7884922849713402
2,56.25,870531,1e-06,1e-10,2.642549131130413,0.7884922849713402
2,56.25,870531,0.001,1e-10,1213.004144038484,0.7884922849713402
2,56.25,870531,1e-06,1e-06,2.585156714844778,0.7884922849713402
2,56.25,870531,1e-06,1e-18,2.662422828826806,0.7884922849713402
2,56.25,870531,1e-06,1e-14,2.6567978515000616,0.7884922849713402
2,56.25,870531,0.0001,1e-14,1273.1095108323466,0.7884922849713402
2,56.25,100000,1e-06,1e-14,2.555784464579254,0.7884922849713402
2,56.25,100000,1e-08,1e-14,69.63111858546257,0.7884922849713402
2,56.25,403491,1e-08,1e-14,17.569389597480445,0.7884922849713402
2,56.25,403491,1e-06,1e-14,1.4376398720030623,0.7884922849713402
2,56.25,403491,1e-06,1e-11,1.4320481896406083,0.7884922849713402
2,56.25,951812,1e-06,1e-11,0.9055968766067864,0.7884922849713402
2,56.25,951812,1e-06,1e-09,0.9619579620111643,0.7884922849713402
2,56.25,951812,1e-11,1e-09,200.12870614818218,0.7884922849713402
2,56.25,951812,1e-05,1e-09,2.300417566768398,0.7884922849713402
2,56.25,951812,1e-10,1e-09,181.74772953942949,0.7884922849713402
2,56.25,822976,1e-05,1e-09,6.71850599156803,0.7884922849713402
2,56.25,951812,1e-07,1e-09,15.487051312653728,0.7884922849713402
2,56.25,951812,1e-19,1e-09,202.22742053984027,0.7884922849713402
2,56.25,951812,1e-07,1e-12,15.490700727033413,0.7884922849713402
2,56.25,1000000,1e-07,1e-12,14.529592351165984,0.7884922849713402
2,56.25,1000000,1e-07,1e-18,14.377940090773842,0.7884922849713402
2,56.25,100000,1e-07,1e-18,4.540371588818386,0.7884922849713402
2,56.25,100000,1e-06,1e-18,2.546867773537998,0.7884922849713402
2,56.25,307631,1e-06,1e-18,2.702553816585364,0.7884922849713402
2,56.25,307631,1e-05,1e-18,34.63044720703683,0.7884922849713402
2,56.25,307631,1e-13,1e-18,202.2206190915529,0.7884922849713402
2,56.25,307631,1e-06,1e-11,2.728921489570706,0.7884922849713402
2,56.25,307631,1e-12,1e-11,202.15941245414282,0.7884922849713402
2,56.25,307631,1e-06,1e-13,2.7278302752098664,0.7884922849713402
2,56.25,307631,1e-05,1e-13,34.656524469295775,0.7884922849713402
2,56.25,307631,0.001,1e-13,313.72043852521506,0.7884922849713402
2,56.25,307631,1e-05,1e-14,34.652912465150074,0.7884922849713402
2,56.25,307631,1e-05,1e-16,34.671228898691716,0.7884922849713402
2,56.25,498293,1e-05,1e-16,34.64693543145366,0.7884922849713402
2,56.25,534117,1e-05,1e-16,35.128357776337495,0.7884922849713402
2,56.25,880932,1e-05,1e-16,3.752978482943183,0.7884922849713402
2,56.25,100000,1e-05,1e-16,17.680402322991792,0.7884922849713402
2,56.25,880932,1e-08,1e-16,7.5251946989866685,0.7884922849713402
2,56.25,763423,1e-08,1e-16,10.539445259758416,0.7884922849713402
2,56.25,763423,1e-07,1e-16,13.668216140155296,0.7884922849713402
2,56.25,763423,1e-07,1e-13,13.666187084316848,0.7884922849713402
2,56.25,1000000,1e-07,1e-13,14.550776908743176,0.7884922849713402
2,56.25,1000000,1e-07,1e-06,14.556748280274837,0.7884922849713402
2,56.25,1000000,1e-07,0.0001,15.68323362887952,0.7884922849713402
2,56.25,791688,1e-07,0.0001,13.056633382562225,0.7884922849713402
2,56.25,791688,1e-07,1e-11,13.074586225534222,0.7884922849713402
2,56.25,999349,1e-07,1e-11,9.301292675001491,0.7884922849713402
2,56.25,999349,1e-07,1e-16,8.389026799792301,0.7884922849713402
2,56.25,690359,1e-07,1e-16,12.333124066232505,0.7884922849713402
2,56.25,690359,0.001,1e-16,1078.6274141885317,0.7884922849713402
2,56.25,690359,1e-07,0.01,11.072380413862687,0.7884922849713402
2,56.25,690359,1e-07,1e-20,12.33312406634003,0.7884922849713402
2,56.25,690359,1e-07,1e-16,12.33312406634003,0.7884922849713402
2,56.25,690359,1e-07,1e-20,12.33312406634003,0.7884922849713402
2,56.25,707438,1e-07,1e-20,12.94131579198925,0.7884922849713402
2,56.25,454842,1e-07,1e-20,6.949556125264121,0.7884922849713402
2,56.25,454842,1e-07,0.01,7.468709108439388,0.7884922849713402
2,56.25,454842,1e-19,0.01,202.33630689911672,0.7884922849713402
2,56.25,454842,0.001,0.01,678.234647037755,0.7884922849713402
2,56.25,454842,1e-05,0.01,31.28218907876063,0.7884922849713402
2,56.25,442596,1e-05,0.01,31.141602729741667,0.7884922849713402
2,56.25,997055,1e-05,0.01,5.085096247586713,0.7884922849713402
2,56.25,997055,1e-12,0.01,202.11413552186923,0.7884922849713402
2,56.25,997055,0.0001,0.01,2272.2075524298775,0.7884922849713402
2,56.25,997055,1e-05,0.001,4.939372104699708,0.7884922849713402
2,56.25,997055,1e-08,0.001,3.704373735546138,0.7884922849713402
2,56.25,997055,0.001,0.001,1265.6338586846864,0.7884922849713402
2,56.25,997055,1e-14,0.001,202.23961495610388,0.7884922849713402
2,56.25,997055,1e-08,1e-08,3.6674827128370606,0.7884922849713402
2,56.25,997055,1e-11,1e-08,200.02922770584436,0.7884922849713402
2,56.25,698296,1e-08,1e-08,8.661436709956915,0.7884922849713402
2,56.25,878154,1e-08,1e-08,7.659843167172452,0.7884922849713402
2,56.25,878154,1e-07,1e-08,14.747527117937016,0.7884922849713402
2,56.25,878154,0.001,1e-08,1214.7961608106095,0.7884922849713402
2,56.25,878154,1e-05,1e-08,2.044157893791381,0.7884922849713402
2,56.25,878154,1e-17,1e-08,202.22741855705087,0.7884922849713402
2,56.25,878154,1e-05,1e-14,3.7788415593394293,0.7884922849713402
2,56.25,797231,1e-05,1e-14,7.911192189994854,0.7884922849713402
2,56.25,797231,1e-07,1e-14,12.848202542655583,0.7884922849713402
2,56.25,489624,1e-05,1e-14,34.523471688775615,0.7884922849713402
2,56.25,138458,1e-05,1e-14,21.624600841168725,0.7884922849713402
2,56.25,167411,1e-05,1e-14,22.985005426810016,0.7884922849713402
2,56.25,408847,1e-05,1e-14,33.75187788843767,0.7884922849713402
2,56.25,622924,1e-05,1e-14,33.41525297866079,0.7884922849713402
2,56.25,622924,1e-05,1e-20,33.40569253751306,0.7884922849713402
2,56.25,622924,1e-05,1e-16,33.42542882468776,0.7884922849713402
2,56.25,335334,1e-05,1e-16,33.76635248837133,0.7884922849713402
2,56.25,335334,1e-05,1e-10,34.09858747493697,0.7884922849713402
2,56.25,195250,1e-05,1e-10,26.856396359927345,0.7884922849713402
2,56.25,195250,1e-05,1e-12,26.86437972890422,0.7884922849713402
3,42.1875,741074,1e-05,1e-12,12.002290553202982,0.7884922849713402
3,42.1875,741074,1e-06,1e-12,2.1620803054537605,0.7884922849713402
3,42.1875,741074,0.0001,1e-12,1092.3305865243885,0.7884922849713402
3,42.1875,741074,1e-20,1e-12,202.22742042737067,0.7884922849713402
3,42.1875,741074,1e-06,1e-13,2.153564954854911,0.7884922849713402
3,42.1875,741074,1e-18,1e-13,202.22742029340955,0.7884922849713402
3,42.1875,882798,1e-06,1e-13,2.6612402764041154,0.7884922849713402
3,42.1875,725466,1e-06,1e-13,1.6425988876959825,0.7884922849713402
3,42.1875,725466,1e-20,1e-13,202.22742042735766,0.7884922849713402
3,42.1875,725466,1e-06,1e-09,2.1365607453990356,0.7884922849713402
3,42.1875,725466,1e-06,1e-14,2.129046417221456,0.7884922849713402
3,42.1875,725466,1e-07,1e-14,14.186883074232313,0.7884922849713402
3,42.1875,725466,1e-06,1e-20,2.1247079367519532,0.7884922849713402
3,42.1875,725466,1e-06,0.01,1.1775807289100122,0.7884922849713402
3,42.1875,374622,1e-06,0.01,1.6630453234483018,0.7884922849713402
3,42.1875,374622,1e-06,1e-05,1.2857576495556589,0.7884922849713402
3,42.1875,374622,0.001,1e-05,433.5540369193054,0.7884922849713402
3,42.1875,374622,1e-06,1e-07,1.2483070450509846,0.7884922849713402
3,42.1875,374622,1e-20,1e-07,202.22742186706628,0.7884922849713402
3,42.1875,374622,1e-10,1e-07,194.03228344408936,0.7884922849713402
3,42.1875,374622,1e-11,1e-07,201.40004688972573,0.7884922849713402
3,42.1875,374622,1e-06,0.001,1.2406398255104947,0.7884922849713402
3,42.1875,690763,1e-06,0.001,2.0520523156429182,0.7884922849713402
3,42.1875,388027,1e-06,0.001,1.7368502332578495,0.7884922849713402
3,42.1875,559217,1e-06,0.001,1.1982111837394016,0.7884922849713402
3,42.1875,559217,1e-06,0.01,0.8448446328519696,0.7884922849713402
3,42.1875,379471,1e-06,0.01,1.6030272103480527,0.7884922849713402
3,42.1875,379471,1e-06,1e-07,1.2351789173038907,0.7884922849713402
3,42.1875,379471,1e-06,1e-12,1.2344062561172806,0.7884922849713402
3,42.1875,379471,1e-19,1e-12,202.22742045013604,0.7884922849713402
3,42.1875,379471,1e-06,1e-05,1.2303123163369918,0.7884922849713402
3,42.1875,218420,1e-06,1e-05,1.6842794698954398,0.7884922849713402
3,42.1875,234372,1e-06,1e-05,1.837812905988107,0.7884922849713402
3,42.1875,828822,1e-06,1e-05,1.903363160807086,0.7884922849713402
3,42.1875,828822,1e-07,1e-05,13.912012016446031,0.7884922849713402
3,42.1875,828822,1e-07,1e-11,13.888089618731104,0.7884922849713402
3,42.1875,828822,1e-19,1e-11,202.22742046960488,0.7884922849713402
3,42.1875,828822,1e-11,1e-11,200.39926063569297,0.7884922849713402
3,42.1875,100000,1e-07,1e-11,4.536368173866245,0.7884922849713402
3,42.1875,100000,1e-12,1e-11,202.20531213851385,0.7884922849713402
3,42.1875,100000,1e-07,1e-18,202.20531213851385,0.7884922849713402
3,42.1875,100000,1e-07,1e-06,4.529206908571074,0.7884922849713402
3,42.1875,100000,1e-07,1e-13,4.540371589124458,0.7884922849713402
3,42.1875,100000,1e-12,1e-13,202.2053121383713,0.7884922849713402
3,42.1875,100000,0.001,1e-13,105.76114059306285,0.7884922849713402
3,42.1875,285002,1e-07,1e-13,6.0327321277448975,0.7884922849713402
3,42.1875,285002,1e-07,1e-09,6.001010383915915,0.7884922849713402
3,42.1875,285002,1e-07,1e-12,6.023109804481727,0.7884922849713402
3,42.1875,990409,1e-07,1e-12,8.473089672857528,0.7884922849713402
3,42.1875,990409,1e-13,1e-12,202.20552415678495,0.7884922849713402
3,42.1875,990409,1e-10,1e-12,180.94104714160804,0.7884922849713402
3,42.1875,990409,1e-20,1e-12,202.2274204276053,0.7884922849713402
3,42.1875,1000000,1e-07,1e-12,202.2274204276053,0.7884922849713402
3,42.1875,990409,1e-14,1e-12,202.22523074974976,0.7884922849713402
3,42.1875,990409,1e-07,1e-15,8.479551745503136,0.7884922849713402
3,42.1875,990409,0.0001,1e-15,2287.7898668492403,0.7884922849713402
3,42.1875,100000,1e-07,1e-15,4.540371588800106,0.7884922849713402
3,42.1875,100000,1e-13,1e-15,202.2252095449976,0.7884922849713402
3,42.1875,100000,1e-12,1e-15,202.20531213836992,0.7884922849713402
3,42.1875,100000,1e-14,1e-15,202.2271993382084,0.7884922849713402
3,42.1875,976962,1e-07,1e-15,9.168724987238472,0.7884922849713402
3,42.1875,976962,1e-07,1e-16,9.06201686028758,0.7884922849713402
3,42.1875,976962,1e-07,1e-14,9.19808063932537,0.7884922849713402
3,42.1875,976962,1e-07,1e-12,9.07661622722886,0.7884922849713402
3,42.1875,976962,0.0001,1e-12,1635.7782844322037,0.7884922849713402
3,42.1875,976962,1e-07,1e-11,15.54744997030109,0.7884922849713402
3,42.1875,976962,1e-07,1e-13,9.105968835951243,0.7884922849713402
3,42.1875,976962,1e-12,1e-13,202.01148416763164,0.7884922849713402
3,42.1875,976962,1e-07,1e-18,9.062457470124798,0.7884922849713402
3,42.1875,642572,1e-07,1e-18,10.465373439993481,0.7884922849713402
3,42.1875,959281,1e-07,1e-18,15.562165529876198,0.7884922849713402
3,42.1875,742114,1e-07,1e-18,7.0630799950863725,0.7884922849713402
3,42.1875,742114,0.0001,1e-18,1093.3574151753699,0.7884922849713402
3,42.1875,742114,1e-14,1e-18,202.2257796946357,0.7884922849713402
3,42.1875,742114,1e-07,1e-15,7.050309260470305,0.7884922849713402
3,42.1875,589400,1e-07,1e-15,8.759281612014279,0.7884922849713402
3,42.1875,912741,1e-07,1e-15,14.809500926292406,0.7884922849713402
3,42.1875,912741,1e-06,1e-15,2.659355907957705,0.7884922849713402
3,42.1875,912741,1e-06,1e-14,2.6566108266258386,0.7884922849713402
3,42.1875,912741,1e-07,1e-14,14.80532467691595,0.7884922849713402
3,42.1875,764339,1e-07,1e-14,13.691984764929463,0.7884922849713402
